from,to
"D08797","H00219"
"D02994","H01648"
"D09394","H00338"
"D00978","H01604"
"D00573","H00031"
"D02129","H00326"
"D00614","H01631"
"D00222","H00365"
"D00871","H00349"
"D05408","H00332"
"D06495","H01483"
"D02235","H00253"
"D11529","H00031"
"D01132","H01656"
"D11574","H01532"
"D02129","H00305"
"D09393","H02429"
"D00290","H00354"
"D02129","H02379"
"D11252","H00357"
"D01053","H00328"
"D09960","H00084"
"D00981","H01873"
"D06466","H00342"
"D11396","H01563"
"D02129","H01415"
"D00978","H01674"
"D11926","H00117"
"D00059","H01600"
"D00981","H01695"
"D02735","H01608"
"D00289","H01639"
"D04127","H01490"
"D10761","H02434"
"D09674","H00845"
"D00975","H01657"
"D00979","H01674"
"D09355","H01615"
"D10316","H00038"
"D00248","H00004"
"D00407","H01657"
"D06495","H00034"
"D02122","H01415"
"D00290","H00348"
"D00981","H01502"
"D00978","H00237"
"D00369","H00027"
"D00292","H01672"
"D02501","H01328"
"D00419","H01634"
"D10624","H01563"
"D00945","H00409"
"D02908","H02429"
"D00753","H00083"
"D04112","H01563"
"D00409","H00334"
"D06407","H01592"
"D00407","H01358"
"D00292","H00630"
"D02461","H01318"
"D00307","H00325"
"D00235","H01632"
"D00355","H01522"
"D05578","H02310"
"D00491","H00019"
"D02697","H00022"
"D00292","H01585"
"D09371","H00020"
"D00979","H00080"
"D00967","H00031"
"D10574","H02421"
"D10264","H00409"
"D00088","H01695"
"D00823","H01664"
"D01703","H00079"
"D00981","H01585"
"D11895","H01665"
"D10127","H01398"
"D02197","H00037"
"D00777","H00398"
"D03682","H01463"
"D00821","H01670"
"D06412","H01633"
"D00668","H01360"
"D02009","H00315"
"D00781","H00057"
"D11108","H00040"
"D01227","H01621"
"D00812","H01646"
"D08860","H01656"
"D11054","H01434"
"D00625","H00409"
"D04872","H01463"
"D00330","H00630"
"D02748","H00413"
"D00471","H01617"
"D05340","H01649"
"D05095","H00083"
"D04197","H00019"
"D00964","H00031"
"D00562","H00082"
"D01251","H00315"
"D00077","H01054"
"D00981","H00083"
"D00407","H01466"
"D10316","H00007"
"D00688","H01714"
"D00659","H01360"
"D01206","H01532"
"D00118","H00630"
"D00669","H01600"
"D09920","H00048"
"D02486","H00362"
"D10691","H00155"
"D04554","H01490"
"D00798","H01649"
"D00292","H00216"
"D00975","H01648"
"D05350","H00020"
"D01747","H00003"
"D00619","H01633"
"D00292","H00079"
"D00601","H01633"
"D11404","H00004"
"D00362","H01633"
"D00620","H01633"
"D09873","H01472"
"D00106","H01621"
"D00850","H00321"
"D00229","H00320"
"D00221","H00218"
"D11753","H00155"
"D09214","H01466"
"D00323","H00363"
"D00324","H00079"
"D09967","H01656"
"D01096","H01358"
"D00184","H01656"
"D00973","H01532"
